x,y,prcp,tmean,DEM,SDV_100cm,Silt_100cm,Clay_100cm
716446,938960,1680.078979,18.6310482,91.90098572,0.899173558,21.44931221,12.69210339
-187554,657960,751.2894897,21.21816635,104.6889648,0.956841111,15.26354504,34.75665665
-250554,517960,599.7631836,22.20996857,173.7326202,0.908539951,18.45950508,18.13471031
-1633554,2697960,613.0789185,6.686351299,1277.744141,0.022314051,34.99136734,34.80330658
-853554,1416960,424.2894592,10.61438179,1888.103638,1.039669394,31.67970657,22.80697823
879446,941960,1635.473633,18.68798256,59.97714233,0.013738318,16.96485901,12.35803795
1136446,895960,1442.684204,19.76067734,41.01054382,0.74150598,14.34325027,22.34683228
-466554,2380960,471.578949,8.397861481,795.8328247,1.585780263,45.80424881,38.3612175
-122554,1019960,973.4736938,18.56572342,243.6817017,0.625528038,21.48631859,23.95482063
176446,1986960,970.5263062,10.09724808,340.971344,0.729953945,41.22507095,35.73225784
-389554,742960,643.4473877,19.66559029,440.4016113,0.60964185,24.97024727,17.28190994
-682554,2573960,424.9473572,6.787467957,1030.592529,2.164371014,35.90514374,24.96666718
-1313554,2759960,540.3421021,4.194550037,1725.401978,0.897612512,37.37281799,22.46978951
142446,917960,1328.842163,19.19368362,66.67952728,0.774563849,38.34379959,25.29430771
-2311554,2078960,1254.131592,13.36958885,558.7112427,0.15647383,28.73774147,33.44573212
-2246554,2584960,1767.105225,10.93357563,53.49808121,0.087603308,61.88705063,28.00211143
1273446,1116960,1204.184204,18.70918655,51.96279907,0.350780517,9.10266304,8.240955353
-283554,2892960,558.6315918,2.830891371,645.8361206,0.955633819,33.18933487,35.93631744
-143554,595960,888.9473877,21.73037529,33.24828339,1.237098217,8.330670357,20.43691444
-1297554,2499960,514.9473877,2.503599167,2370.943848,0.037465565,28.49155235,20.8280983
779446,1064960,1397.657837,17.93935585,54.04499054,0.658494055,32.17337036,45.24784088
-7554,794960,1133.5,20.34970856,54.89408112,0.941230476,23.46409607,45.17832947
166446,1953960,969.7894897,10.45411682,333.4326477,0.746768057,38.41901016,35.36302185
-2048554,2562960,713,6.829825401,1640.596924,0.100000001,12.39999962,3.099999905
26446,1324960,1124.789429,16.60243034,231.0683899,0.216437101,21.28907394,27.04122925
-1079554,1687960,632.3947144,5.777310371,2574.422363,0.062442608,31.62460899,34.81101608
1249446,889960,1405.342163,20.10693169,43.00838089,0.100000001,3.962870359,3.417592525
273446,1255960,1474.868408,16.30018234,130.9380493,0.002203857,26.20606041,23.91092682
-116554,1290960,1001.552612,16.54531479,314.3042603,0.344903558,30.90624428,27.76299286
-361554,671960,583.4736938,21.22799301,248.9719696,0.807162523,13.35068893,30.80798912
61446,1084960,1196.315796,18.08082962,130.4372711,0.289164364,21.30633545,23.67786789
79446,1048960,1181.236816,18.5028038,104.5491486,0.297612488,27.46785927,29.2831955
-984554,1869960,673.9736938,5.040507793,2403.118164,0.5,48.11175156,35.83829498
-214554,453960,624.5789185,23.00405884,33.76268768,1.535996318,2.937832832,7.030119419
184446,975960,1372.210571,18.73111343,78.13977051,0.519283772,30.29485703,34.15968704
-1754554,3044960,403.5526428,8.165827751,1063.648071,0.018648906,33.63739395,8.12759304
-2060554,1479960,475.5,16.56613159,335.8044434,0.699469507,44.07798386,28.64217377
1001446,1002960,1404.026367,18.53414345,113.9810867,0.071349867,22.59898949,36.98953247
751446,958960,1591.473633,18.65728188,28.80300331,0.997520685,22.81698799,12.55408669
-131554,1361960,948.5789185,16.02875519,362.2619629,0.988062441,47.60863113,37.17089081
-2299554,2254960,1460.815796,12.46531868,548.444458,1,37.54527283,24.79090881
186446,965960,1416.657837,18.61412811,92.68995667,0.541781485,31.29421425,31.8982563
14446,1052960,1185.552612,18.32185745,159.4942627,0.711111128,25.0121212,24.13067055
869446,1475960,1395.447388,14.65228939,183.3245544,0.052913535,45.47509384,40.0753746
-1607554,3004960,846.8947144,6.768064022,734.6932983,0.007162535,31.06391144,9.956197739
-784554,1567960,442.2631531,7.476973057,2234.053467,1,29.42754745,45.35509872
-1036554,1988960,367.1052551,7.056168556,1901.185913,0.716528893,25.83572006,21.84049606
869446,1066960,1311.315796,18.28527069,46.0241394,0.428800762,29.40538406,38.21728134
1050446,816960,1591.631592,20.26174355,2.905719519,0.101836547,3.613315105,4.26042223
-2106554,1518960,572.2368164,15.26985741,170.2818451,1.050974965,40.55371857,34.95895386
35446,2696960,720.6052856,3.973800659,554.2200317,0.020174589,15.5534153,13.72519588
-916554,2069960,1162.815796,0.65145123,2753.08374,0.400000006,21.60000038,14.80000019
-1300554,2099960,676.9736938,7.969205379,1731.384399,0.615610659,33.06584167,26.45372009
350446,1618960,1205.578979,13.1144762,354.0214539,0.200000003,45.0677681,24.44113731
964446,2524960,803.1315918,6.634784698,216.5617218,0.418181837,15.42874146,9.21524334
-276554,1053960,726.3684082,18.08794403,411.163269,2.041322231,38.41726303,45.37171555
846446,1100960,1394.184204,17.89915657,65.74254608,0.087234043,27.3987236,21.26882935
641446,1232960,1552.526367,16.51989365,94.89811707,0.378139526,36.13674545,18.35507011
-2143554,2366960,918.6578979,8.294323921,1672.501709,0.053103447,22.66354561,14.58980751
562446,836960,1690.368408,19.77203369,3.438284397,0.0769962,64.95608521,20.72338486
-786554,1798960,545.6052856,2.751972675,2819.788574,0.037741046,17.03572083,12.14563847
1071446,873960,1529.447388,19.83994102,17.29547501,0.102846652,6.609366417,6.446280956
-512554,945960,453.2894592,17.83848763,769.4906006,0.83599633,44.84563828,34.45234299
454446,1722960,1103.368408,13.22844028,200.1725922,0.148852155,48.78383636,28.61046791
1301446,1110960,1232.894775,18.91377449,50.02270889,0.663167953,8.405439377,9.971279144
353446,1184960,1463.342163,16.89024162,75.64266205,0.05674931,57.57116318,25.53939438
1337446,1174960,1206.657837,18.45676422,48.45121765,0.280680448,12.06551743,22.94706345
61446,826960,1294.763184,19.66443062,119.2650375,0.997796118,18.5290184,17.76657486
855446,2507960,875.9473877,7.18422842,222.0396118,0.081581391,11.62204647,6.324651241
768446,1726960,1266.631592,13.24286842,170.6369934,0.024416136,56.63078308,23.58216476
237446,898960,1494.763184,19.03988457,63.54108429,0.165105596,32.2569313,39.90165329
1245446,1146960,1204.473633,18.37009621,69.16221619,0.11199262,11.25774956,16.98828506
507446,894960,1712,18.97474289,77.98623657,0.87350744,44.87350845,18.58208847
-1206554,1183960,404.421051,13.49083805,1612.355835,1,31.82525253,37.1621666
-1643554,1980960,419.5526428,5.556118965,2172.444824,0.330303043,47.45087051,18.22598648
-358554,1177960,614.5789185,17.36302567,489.9860229,0.728742003,19.30945778,25.93388557
632446,1837960,1051.605225,12.04002285,190.4975586,0.376124889,58.43195724,29.81175423
-333554,1323960,686.3947144,16.18640327,519.2070923,0.969880641,47.14627838,31.92708969
-725554,887960,366.7631531,17.12624931,1271.932251,0.178145081,33.05252457,23.64967918
-893554,1130960,574.5789185,9.587435722,2393.81958,2.467341661,40.23434448,39.75270844
393446,1548960,1179.789429,13.57474995,271.9449158,0.200000003,52.7639122,21.62644577
73446,728960,1352.973633,20.91178513,11.46502399,0.192837462,31.27134895,37.96776962
899446,954960,1569.447388,18.62605476,80.89976501,0.368190289,14.53908539,15.42052269
24446,2583960,693.0526123,5.456947327,408.8763428,0.22857143,35.10562897,17.49350739
813446,995960,1511.394775,18.3073616,64.32704926,0.600000024,24.66767693,38.00486755
188446,1048960,1342.5,18.42100716,64.61012268,0.142516077,34.60973358,26.80918121
1389446,1290960,1261.894775,17.60307884,97.76780701,0.132231414,12.47667599,19.86033058
-245554,1119960,799.3421021,17.87547493,344.6557922,1.667401314,31.90505028,44.35362625
289446,1641960,1193.447388,13.16691017,357.050415,0.200000003,54.71239853,24.16905403
692446,1487960,1403.289429,14.72474957,136.54776,0.594123065,50.25317001,25.9030304
-1502554,3026960,721.6578979,7.739931107,645.0918579,0.115335174,50.90605927,9.450138092
1171446,1009960,1251.736816,19.00526428,84.76078033,0.634527087,13.4030304,23.84609795
904446,2547960,861.6578979,6.266154289,258.0588074,0.009366391,13.37786961,12.18705273
333446,1045960,1476.131592,18.06301308,67.62969971,0.4466483,27.58236885,23.59513283
230446,860960,1563.447388,19.40376091,20.66631889,0.219380617,27.6620388,27.79330635
875446,1320960,1426.973633,15.91989326,179.6067352,0.03437788,43.94101334,38.97050858
271446,1072960,1417.263184,17.78099632,95.08084106,0.877961457,17.41000938,37.15261841
736446,1196960,1504.289429,16.77197647,117.3955536,0.097337008,32.81432343,27.14701653
-2145554,2217960,1268.210571,10.85472393,928.2946167,0.051484231,32.0037117,26.64499092
703446,1299960,1515.710571,15.97840118,152.9441833,0.247658417,28.14775085,20.18484879
109446,975960,1202.342163,18.92658234,104.1273804,0.134251609,17.63186455,23.60780525
740446,1067960,1450.157837,17.93537331,22.16294289,0.5,27.70000076,26.20000076
-19554,1349960,1087.157837,16.4787426,221.3659973,0.39338845,42.1138649,25.84407806
-59554,785960,1103.078979,20.15285873,138.9403839,1.314967871,31.63783264,45.41818237
907446,2554960,821.2105103,6.492032051,193.3440857,0.086501382,25.92001724,17.67089081
-1191554,2327960,681.1052856,3.525884867,2279.695068,1,37.22607803,30.00284767
-1125554,2311960,500.0263062,1.585642099,2331.781006,0.219008267,25.97438049,15.5375576
-12554,1046960,1092.973633,18.53458977,107.6057968,0.697887957,29.61818123,38.96795273
901446,1523960,1447.342163,14.40496063,246.5411072,0.083838388,44.07548141,43.15693283
1636446,1806960,1136.552612,14.63729095,19.43764305,0.077685952,22.9238739,21.11671257
232446,1299960,1470.236816,15.63224792,256.4550476,0.009550046,36.95950317,17.81258011
179446,877960,1474.236816,19.21800423,54.21112442,0.665840209,11.09476566,12.19063377
243446,1070960,1401.368408,18.06655121,58.13636017,0.514192343,29.88524818,20.02819824
234446,1266960,1542.5,15.64853477,199.7866669,0.02405877,38.37952423,20.42580414
873446,969960,1570.447388,18.49760056,61.73779678,0.168595046,22.76684952,25.810009
862446,967960,1617,18.32112885,106.9855499,0.134067953,21.54214859,20.61900711
-1716554,1845960,269.421051,8.711301804,2193.543457,0.286134064,22.44683266,23.61910057
919446,2514960,815.1315918,6.477159023,286.1618958,0.105876952,4.695867538,3.4294765
199446,1528960,1184.657837,13.69258976,404.3020935,0.200000003,48.88558197,27.62488556
82446,1834960,971.8157959,12.17463684,253.9505615,0.409550041,60.26382065,24.38328743
1443446,650960,1368.421021,22.74956703,18.1166935,0.127272725,0.874655664,1.623966932
-155554,1602960,851.0789185,14.07722473,442.243927,0.169421494,23.11120224,20.29963303
-314554,1413960,677.4210815,14.91371727,584.7980347,0.493572086,33.13324356,15.89155197
-235554,885960,766.5526123,18.77967834,388.1410217,0.386868685,25.0471077,50.96253586
448446,1522960,1331.657837,14.02367783,180.0264893,0.200000003,45.05831146,36.19513321
1336446,687960,1403.736816,22.18805313,40.42237473,0.100000001,7.244995117,14.89393997
-1903554,2862960,654.7894897,6.858424187,1120.991211,0.0087236,38.23765182,20.1913681
1369446,625960,1475.789429,22.77132988,34.37519073,0.24545455,1.375114799,4.417355537
-1154554,1894960,480.2368469,5.784581184,2526.177979,0.914600551,23.81157112,17.95684052
228446,1163960,1405.447388,17.13011551,100.4350815,0.309458226,27.26345253,24.70495796
374446,1198960,1427.131592,17.09077454,59.25680923,0.834159791,58.27070999,28.70844841
-973554,1898960,582.4736938,6.766113758,1805.995361,0.767012239,25.81856728,15.75852966
17446,1137960,1153.894775,17.80276871,145.5281067,0.915243328,31.85124016,39.46786118
198446,1670960,1127.921021,13.40621758,220.051651,0.163969666,50.89165878,28.09013939
-199554,646960,719.2105103,21.16592407,131.8105927,0.985215783,36.14279175,41.94903564
-368554,699960,630.7105103,20.65618324,313.0417786,1.139669418,36.32139587,37.51652908
-470554,1194960,580.7105103,15.46214867,918.9868164,0.685674906,43.22828293,38.82782364
-20554,1260960,1128.473633,16.92153168,188.2614746,0.103305787,33.85647202,34.61753845
-335554,1112960,641.0526123,18.01467133,444.7704163,1.039853096,34.85215759,46.05922699
452446,1558960,1371.447388,13.4646101,242.4032745,0.200000003,53.77704239,22.3982563
1645446,1899960,1197.868408,13.52501774,59.23501968,0.110192835,33.58301163,15.94628048
-1969554,1651960,348.1842041,12.65571022,1524.253296,0.030303031,18.91707993,12.0436182
-2176554,1575960,529.9210815,14.5475378,239.248764,0.040733591,34.67731476,29.14758682
1360446,1127960,1200.263184,19.1540966,13.91898155,0.064095497,14.06776905,15.83443546
965446,1106960,1386.131592,17.42091751,141.868988,0.023232324,14.35941219,15.90863132
-11554,1511960,1099.552612,14.99647331,294.0512085,0.147750229,38.41101837,28.72332382
920446,1526960,1465.342163,14.27550983,271.1029968,0.084205694,51.93066788,31.74224091
1384446,878960,1344.842163,20.90517426,7.669174671,0.200091824,2.021395683,4.422038555
-926554,1358960,417.2105408,10.65484524,2034.627686,1.078145146,42.95114899,25.53314972
148446,1053960,1306.552612,18.32205391,118.7333908,0.059044998,23.94701576,34.08714294
-767554,858960,405.1315918,16.01530457,1594.003784,0.855280042,32.15371704,35.15968704
157446,1265960,1568.789429,14.79612541,379.8140869,0.015794307,41.98512268,22.79127693
-1954554,1657960,338.1842041,9.28856945,2206.298828,0.5,11.18953228,6.513315201
601446,1097960,1491.342163,17.31787872,126.9638214,0.422956854,30.87961388,22.01625252
187446,1068960,1320.342163,18.28590584,81.09983826,0.130394861,19.72828293,29.65472794
-347554,1023960,705.9473877,17.46719933,673.4494629,0.195592284,38.49944687,28.34178162
1339446,754960,1325.973633,21.54369545,18.59169388,0.100000001,1.29182744,1.877318621
-820554,2605960,371.2368469,7.779641151,965.5222778,2.700000048,36.70000076,26.89999962
-611554,2335960,589.0263062,5.206400871,1783.345947,0.371992648,41.33452606,15.25316811
869446,1037960,1426.789429,18.09921455,95.1836319,0.320477515,33.73645782,43.30459213
724446,1049960,1480.289429,17.93728638,47.81440735,0.037649218,28.04398537,20.55252457
729446,1058960,1475,17.90814018,49.64778519,0.697887957,24.7831955,21.25996399
947446,922960,1589.157837,19.13664627,53.55325317,0.309274554,10.91092777,15.0545454
-2236554,1873960,581.9736938,14.69962597,232.1372986,0.698898077,33.01294708,31.93902588
1360446,779960,1312.736816,21.41041946,24.45663643,0.104132235,8.12157917,31.32901764
1313446,986960,1335.894775,19.62752914,39.04759979,0.066207528,7.221487522,6.60449934
-149554,1185960,927.6578979,17.37776756,310.6280518,0.601744711,22.28411293,25.55426979
-232554,1126960,834.9210815,17.66894913,374.5039063,0.40036732,23.41019249,29.73048592
-168554,1646960,798.7368164,13.69493008,443.0018005,0.234159783,15.52764034,10.89366436
667446,1126960,1463.342163,17.17843246,120.4057236,0.809917331,31.49981689,24.04426193
893446,1480960,1402.447388,14.57451534,268.5632019,0.059504133,43.51129532,38.66923904
-1654554,1989960,332.6578979,7.144500732,2058.270752,0.695408642,29.38319588,21.45215797
1376446,940960,1270,20.49251556,3.460443497,2.782460928,2.14187336,2.501469135
-1282554,2808960,804.7631836,2.980682373,1900.737183,0.200000003,33.29999924,18.60000038
-1592554,1577960,231.9473724,13.83396149,1622.447266,0.483960956,31.42886925,38.30027771
469446,926960,1621.289429,18.72759819,92.40940094,0.0067718,48.11911011,20.93014908
-576554,818960,371.6578979,19.18563461,677.9404907,0.93764919,44.67061615,25.84729004
711446,1080960,1485.5,17.59778786,84.95095062,1.724535346,26.26542854,28.5144043
-144554,650960,861.7368164,21.09498978,93.68344879,0.925895333,12.75730038,23.92975235
619446,1025960,1516.789429,17.8809948,105.494194,0.627180874,30.65941238,19.38631821
-441554,942960,542.8421021,18.09365845,635.2645874,0.937557399,38.7698822,27.62203979
-387554,1284960,555.8684082,17.06152916,532.2666016,0.007346189,16.2724514,9.227548599
-927554,2646960,380.2894592,7.894067287,1089.944458,2.202111959,32.11009979,20.91239738
-27554,945960,1059.973633,19.0646019,133.3883057,0.882093668,25.58714485,25.14380074
-1889554,1286960,634.6842041,11.51988316,1541.448242,0.477318645,33.04122925,20.96694183
-1020554,1357960,293.6315918,11.05092907,2086.248291,1.200000048,30.10000038,42
-81554,830960,987.8684082,19.88372612,141.4876404,0.998347104,6.718457222,11.0569334
-309554,770960,841.7894897,18.6686039,529.4968872,0.538475692,36.53893661,25.62020111
917446,2449960,861.7105103,6.294376373,369.3574524,0.025401607,5.285542011,5.106626511
61446,1003960,1183.789429,18.75395393,131.3318481,0.434802562,22.51533508,27.77887917
381446,1195960,1426.105225,17.04426956,67.95907593,0.297887981,53.796875,23.4151516
-145554,608960,883.3684082,21.55373383,55.41882324,1.366115689,8.584848404,20.51744652
-500554,936960,476.078949,17.76265717,769.7879028,1.138292074,41.42708969,27.98741913
-2086554,2460960,787.0263062,7.032905102,1289.523315,0.005503731,28.34169769,17.05802155
108446,1041960,1232.684204,18.54924965,99.12970734,0.186225891,18.66106415,21.83819962
708446,868960,1736.105225,19.49847603,7.903444767,0.458964884,35.83937073,22.20924187
-426554,801960,566.8947144,18.25471687,685.0391235,0.978787899,49.06868744,41.24260712
-1062554,1918960,551.9736938,4.930085182,2552.50708,0.949127674,37.37833023,22.53360748
1025446,826960,1611.078979,20.1462059,2.138801575,0.328137636,5.625505924,6.376214504
-473554,2840960,477.7105408,3.934811115,715.4978027,1.236455441,38.15693283,28.94242287
680446,1118960,1474.052612,17.15142059,157.4367065,0.936730921,25.76069641,27.87474823
-1090554,2609960,443,7.592812538,1419.227051,0.90137738,31.28640938,23.27355385
-923554,1564960,692.1052856,3.552170277,2795.334473,0.899999976,35.20000076,28.29999924
-628554,2610960,386.2368469,6.814897537,926.3574829,3.033700705,30.27153397,48.63113022
766446,2379960,948.5526123,8.060181618,199.2490082,0.030945823,39.67061615,22.43480301
-2280554,2070960,1041.157837,15.44425678,567.5478516,0.421212137,31.02313995,36.93498611
-471554,1242960,603.9210815,14.91195107,958.7479858,0.979430676,43.30578613,39.23416138
-1142554,1308960,409.4473572,8.313081741,2365.726318,1,25.12626266,17.13030243
-1602554,2081960,562.6578979,6.132450104,2098.503906,0.576951325,41.94324875,19.54407692
935446,1367960,1585.657837,14.14220238,442.7754822,0.087603308,21.11790657,20.44389343
360446,1188960,1428.052612,17.12723351,44.64134979,0.039815668,35.88792419,22.53354836
-916554,2563960,375.0526428,9.044413567,957.8150024,2.573002815,50.60211182,37.07456589
-43554,1482960,1060.315796,15.25338364,291.5572815,0.011570248,28.75362778,20.29742813
-576554,2561960,402.3421021,6.744924545,951.4172363,5.223247051,39.1334877,29.94529533
-950554,2126960,385.0526428,5.472213268,2172.06665,1.240036726,28.12561989,23.5460968
781446,1133960,1486.263184,17.34721565,83.97945404,0.67704314,23.30780602,21.15316772
-320554,1019960,708.1842041,17.93315315,527.9004517,0.991276383,32.4066124,40.82892609
690446,1338960,1528.631592,15.52853107,153.6877136,0.006336088,35.49449158,23.30247879
1231446,894960,1401.789429,20.09575653,24.90021896,0.100000001,4.504223824,15.17190075
-185554,1197960,843.5526123,17.50224304,274.0463257,0.098255277,36.18255234,32.74747467
659446,1252960,1509.342163,16.5751152,90.58187103,1.120574594,45.02280045,33.98906326
151446,1348960,1244.236816,16.09267616,187.7761536,0.205416247,46.96379089,24.50060272
615446,822960,1747.842163,20.05640221,4.609141827,0.309274554,61.95013428,18.00431633
1338446,933960,1340.184204,20.24432182,21.98039246,0.100000001,2.859045029,3.727272749
-36554,628960,1091.315796,21.48763847,4.474287033,1.007162571,23.3354454,43.86483002
-1040554,2540960,466.3421021,6.075199127,1755.906372,0.462993562,34.28659439,31.32782555
402446,1430960,1361.973633,15.13815117,156.9420166,0.331496775,57.188797,15.84471989
-2186554,1662960,543.2894897,14.56267929,463.8194885,0.820762694,19.89972496,14.41955948
-571554,1092960,463.2105408,16.77908134,923.3892212,1.740771294,13.31763077,20.00321388
-241554,777960,930.9473877,18.43885803,506.4637146,0.998622596,32.71469116,36.7869606
-1343554,1851960,740,1.825948238,3180.654053,0.699999988,40.70000076,23.60000038
-1618554,2658960,918.0263062,3.959382772,1187.933716,0.02056933,50.00642776,20.62736511
640446,979960,1537.236816,18.25126457,82.61894989,0.70683521,23.59148026,23.51601219
1614446,1552960,1233.657837,16.1049118,30.17817116,0.10991735,22.33351707,25.26767731
-227554,1587960,728.1315918,14.04200268,471.3686218,0.454690635,40.88602829,20.21726608
1002446,996960,1378.842163,18.71950531,84.66169739,0.05778835,13.74042797,19.99952316
-917554,2051960,728.7894897,4.522475243,2367.135986,0.105601467,32.5254364,16.60817146
1065446,991960,1343.105225,18.99369621,79.62883759,0.894985795,12.09943295,23.48316002
-265554,770960,869.8947144,19.15145874,430.7506104,1,45.82278442,40.398983
-386554,1037960,628.7631836,17.67190361,657.4858398,0.794123054,25.70560074,25.64022064
1099446,1100960,1232.605225,18.16617584,144.0397339,0.384756655,12.62460995,23.65280151
402446,1559960,1238.421021,13.313694,316.2200623,0.608448148,58.99146271,25.66226006
71446,1183960,1284.763184,17.3255043,157.2954102,0.0174472,28.61753845,30.67208481
472446,1608960,1280.868408,12.91723728,261.9246826,0.260330588,50.39421463,25.32975197
-273554,1008960,778.3684082,17.8682518,489.6179199,0.276400357,5.726262569,13.56262684
-136554,999960,939.8421021,18.74838448,206.0989227,0.916437089,37.0908165,28.64003754
293446,1402960,1456.552612,13.85396099,497.1062622,0.040495869,30.89219475,30.13516998
997446,903960,1583.026367,19.37849045,44.9809227,0.632231414,8.019834518,18.27116585
1814446,2100960,1280.842163,12.06695747,23.39343262,0.5000934,5.757329464,4.233706951
-804554,881960,341.6052551,16.61192894,1427.4823,0.744260788,24.15169907,38.02718353
1385446,574960,1408.631592,22.85761833,21.79685593,1,0.846923769,2.344903708
1568446,2110960,1193.394775,10.40238667,255.1310425,0.068778694,29.82396698,17.87465477
936446,1019960,1408.289429,18.31226158,99.12180328,0.843796313,19.00500107,18.6613884
-477554,1137960,541.7105103,16.97580147,754.4755249,0.5,6.099999905,11
218446,1337960,1279.447388,16.28399658,139.2445374,0.090449959,50.11074448,24.87144279
112446,1133960,1253.552612,17.95830917,84.9234848,0.767493129,28.01634407,46.34325027
1023446,1087960,1257.789429,18.38152885,74.52455902,0.199336499,22.91402817,31.46123123
87446,1359960,1219,16.41534615,190.6154785,0.043342516,34.00293732,27.47291183
25446,1159960,1180.605225,17.58133507,145.2458649,1.097735882,26.41981125,43.49679184
-2299554,2330960,1556.421021,9.681210518,254.7126923,1,41.67401505,31.43930244
-245554,572960,646.2105103,22.08433533,113.4406052,1.077502251,32.00587845,27.01625252
1539446,1475960,1223.447388,16.43977356,45.99504471,0.038016528,20.19026566,21.10899925
-15554,1130960,1120.421021,17.72024918,177.5537872,1.340147972,37.48797607,37.73691177
-1879554,1826960,213.0526276,6.505089283,2085.211182,0.220936641,31.41506004,20.27906227
10446,1138960,1159.763184,17.71654892,150.4578705,1.862075329,31.38292122,38.92810059
1109446,948960,1385.921021,19.19745827,84.92763519,0.5600757,9.977483749,28.09148598
-1738554,3020960,304.578949,10.29372215,846.8201904,1.206035376,42.01519012,12.87336063
-18554,1103960,1088.421021,18.14229965,147.1746368,1.17612493,22.76354408,62.99678802
-1202554,1742960,352.2631531,9.717723846,2097.660156,1,13.89393997,13.52029324
-295554,1035960,725.3947144,17.91326332,499.2774658,1.188613415,33.40413284,35.63489532
692446,997960,1571.736816,18.09665298,89.45593262,1.49898982,23.16069794,34.67685699
514446,1744960,1104.921021,13.41523361,159.9097443,0.2239777,73.37667084,21.96124458
784446,1199960,1587.710571,16.55830956,159.240921,0.100000001,36.91698837,21.0763092
582446,1018960,1508.973633,18.04510498,110.1978607,0.740036726,34.64619064,22.24416924
-974554,2601960,359.578949,8.635269165,1063.471924,1.800340891,30.49988556,18.20738602
1303446,742960,1455.710571,21.50885391,1.825558066,0.100000001,1.276492238,4.100642681
-224554,1148960,808.0789185,17.84000778,341.8926697,0.595224977,28.15932083,41.2096405
-901554,2742960,350.6578979,7.647697926,842.7236328,2.687511444,40.01258087,25.40716171
842446,991960,1578.763184,18.07931137,143.3746033,0.206795231,16.64683151,19.09770393
555446,897960,1651.026367,18.95185089,97.80361938,0.507550657,23.02053452,19.01758766
732446,851960,1790.578979,19.73866653,25.186306,0.473921031,27.55601501,19.76005554
-233554,2200960,610.1578979,9.293727875,560.560791,0.088337928,23.85720825,14.98383808
624446,926960,1601.605225,18.80904579,73.54843903,0.395383179,34.62954712,25.55854034
238446,1036960,1410.026367,18.37406158,53.0370369,0.035492957,35.88347244,38.4322052
1347446,821960,1338.210571,20.95697594,30.75156403,0.257024795,1.855922818,2.080073357
1278446,770960,1527.736816,21.05932808,0.964411855,0.100000001,8.300000191,23
304446,1861960,1066.631592,11.73084545,240.7962189,0.10009183,43.27823639,36.35316849
349446,1906960,1008.684204,11.5722084,214.4344025,0.752066135,47.13526154,34.68328857
49446,1344960,1183.421021,16.42798615,217.6056671,0.212855831,28.16528893,25.75436211
-2239554,2010960,681.2894897,15.56984711,496.8267517,1,43.82121277,27.45224953
15446,1364960,1135.157837,16.36301231,243.7640991,0.002020202,28.89733696,34.69981766
480446,823960,1679.315796,19.88765717,6.770405769,2.429308653,73.78801727,21.84792519
-213554,827960,801,19.5409832,281.1665344,0.888429761,29.8438015,42.47492981
-266554,1060960,750.9736938,17.99580765,408.3299255,0.631588638,31.69559288,37.40284729
1297446,873960,1372.578979,20.40330124,41.11993027,0.100000001,6.864370823,9.127364159
342446,1629960,1208.052612,13.18114853,325.9857178,0.200000003,47.89118195,33.22598648
-989554,1605960,446.8947449,8.448931694,2117.928711,0.999540865,40.33085632,32.95179367
-319554,1853960,592.9210815,11.43831921,630.9197388,0.4939394,43.59954071,16.38007355
-69554,878960,960.5263062,19.8304348,93.70713043,1.386593223,26.04196548,34.24150467
-940554,1398960,622.4210815,7.438354015,2483.835205,1,26.79999924,16.10000038
25446,2688960,689.8684082,4.336317062,458.2076111,0.239577591,14.83575726,11.01707077
526446,901960,1670.921021,18.87355423,97.35240173,0.323691458,28.79008293,20.48613358
-1640554,1991960,372.1578979,6.440372944,2133.479492,0.298989892,46.09724426,18.34527206
1055446,983960,1338.947388,19.11265182,63.26651764,0.823627889,13.1528368,23.56334877
1106446,928960,1443.526367,19.32637978,81.4109726,0.954280317,12.02615261,16.99745941
523446,869960,1680.684204,19.33940506,38.4432869,0.808352649,47.04431534,18.4009285
465446,960960,1577.947388,18.52842522,123.6319885,0.004775023,37.01818085,19.49990845
-1030554,2735960,507.1578979,6.132724762,1437.93103,0.239118457,31.13599586,30.15371895
856446,1440960,1458.5,14.63473606,242.9931946,0.003764922,34.02313995,43.67245102
-875554,1168960,526.3684082,10.43867683,2097.391846,1.372359991,37.04361725,31.02855873
499446,888960,1722.026367,18.99651909,83.36695099,0.945546389,25.93112946,19.09788704
90446,1077960,1219.868408,18.23483849,119.2072296,0.222595707,18.19570541,22.11923409
593446,2430960,836.1052856,6.710985661,246.47966,0.000275735,6.925551414,6.170036793
2079446,2769960,1182.526367,5.46182251,160.0228729,0.035812672,49.13241577,13.96033096
-658554,2680960,361.078949,7.184813976,720.1859131,2.745638132,29.0896225,31.32626343
-324554,753960,895.0263062,18.27989388,605.8782349,0.734159768,46.33718872,43.27088928
-252554,841960,822.4473877,18.39782715,509.6242981,0.010284665,31.52506828,40.384758
-1155554,1355960,360.1842041,8.889216423,2102.133301,1,23.20000076,18.29999924
1320446,990960,1321.552612,19.712183,25.72846985,0.100000001,6.81781435,3.272268057
-2297554,2057960,1140.368408,14.46764374,374.3658142,0.039485767,27.83241463,25.22240639
271446,1439960,1212.921021,14.79576206,276.0014343,0.196933195,36.80295563,32.61883926
53446,744960,1349.552612,20.90602112,17.9940033,0.711218596,33.16634369,31.06266975
-410554,749960,674.2631836,18.51788902,651.609436,1,52,40
-2125554,2085960,1286.052612,14.27672768,580.6414185,0.099173561,34.75426102,29.33856773
